json_path,split
output_basslines/Genesis/Uncertain_Weather.json,train
output_basslines/Genesis/Watcher_of_the_Skies.json,train
output_basslines/George_Baker_Selection/Baby_Blue.json,train
output_basslines/George_Baker_Selection/Little_Green_Bag.json,train
output_basslines/George_Baker_Selection/Morning_Sky.json,train
output_basslines/George_Baker_Selection/Santa_Lucia_by_Night.json,train
output_basslines/George_Baker_Selection/Una_Paloma_Blanca.json,train
output_basslines/George_Benson/Feel_Like_Making_Love.json,train
output_basslines/George_Benson/Give_Me_the_Night.json,train
output_basslines/George_Benson/On_Broadway.json,train
output_basslines/George_Benson/This_Masquerade.json,train
output_basslines/George_Benson/Turn_Your_Love_Around.json,train
"output_basslines/George_Frideric_Handel/Alcina,_HWV_34_Act_I._6._Gavotte.json",train
output_basslines/George_Frideric_Handel/Messiah_44._Halleluja.json,train
output_basslines/George_Frideric_Handel/Passacaglia.json,train
output_basslines/George_Frideric_Handel/Water_Music_Bouree.json,train
output_basslines/George_Harrison/All_Those_Years_Ago.json,train
output_basslines/George_Harrison/Bangladesh.json,train
output_basslines/George_Harrison/Blow_Away.json,train
output_basslines/George_Harrison/Crackerbox_Palace.json,train
output_basslines/George_Harrison/Gat_Kirwani.json,train
output_basslines/George_Harrison/Give_Me_Love_Give_Me_Peace_on_Earth_.json,train
output_basslines/George_Harrison/Got_My_Mind_Set_on_You.json,train
output_basslines/George_Harrison/My_Sweet_Lord.json,train
output_basslines/George_Harrison/What_Is_Life.json,train
output_basslines/George_Harrison/When_We_Was_Fab.json,train
output_basslines/George_M._Cohan/Yankee_Doodle_Dandy_Give_My_Regards_to_Broadway.json,train
output_basslines/George_McCrae/Rock_Your_Baby.json,train
output_basslines/Georgie_Fame/The_Ballad_of_Bonnie_Clyde.json,train
output_basslines/Gerard_Cox/Die_Laaielichter.json,train
output_basslines/Geri_Halliwell/Look_at_Me.json,train
output_basslines/Geri_Halliwell/Mi_Chico_Latino.json,train
output_basslines/Gerry_Rafferty/Baker_Street.json,train
output_basslines/Gerry_Rafferty/Bakerstreet.json,train
output_basslines/Gerry_Rafferty/Right_Down_The_Line.json,train
output_basslines/Gerry_and_The_Pacemakers/Ferry_Across_The_Mersey.json,train
output_basslines/Gerry_and_The_Pacemakers/Ferry_Cross_the_Mersey.json,train
output_basslines/Gerry_and_The_Pacemakers/I_Like_It.json,train
output_basslines/Gershwin/An_American_in_Paris.json,train
"output_basslines/Gershwin/Bess,_you_is_my_woman_now_Porgy,_Bess_.json",train
"output_basslines/Gershwin/For_You,_for_Me,_for_Evermore.json",train
output_basslines/Gershwin/It_Aint_Necessarily_So.json,train
output_basslines/Gershwin/Lets_Call_the_Whole_Thing_Off.json,train
output_basslines/Gershwin/Love_Walked_In.json,train
output_basslines/Gershwin/Rhapsody_in_Blue.json,train
output_basslines/Gershwin/Rialto_Ripples_Rag.json,train
output_basslines/Gershwin/Summertime_From_Porgy_and_Bess_.json,train
output_basslines/Gershwin/They_All_Laughed.json,train
output_basslines/Gianni_Bella/Questo_amore_non_si_tocca.json,train
output_basslines/Gibson_Brothers/Cuba.json,train
output_basslines/Gibson_Brothers/Que_sera_mi_vida_If_You_Should_Go_.json,train
output_basslines/Gilbert_O_Sullivan/Clair.json,train
output_basslines/Gilbert_O_Sullivan/Get_Down.json,train
output_basslines/Gilbert_O_Sullivan/Nothing_Rhymed.json,train
output_basslines/Gillespie_Dizzy/A_Night_in_Tunesia.json,train
output_basslines/Gillespie_Dizzy/Salt_Peanuts.json,train
output_basslines/Giorgia/Ce_da_fare.json,train
output_basslines/Giorgia/E_ce_ancora_mare.json,train
output_basslines/Giorgia/In_vacanza_con_me.json,train
output_basslines/Giorgia/Io_come_te.json,train
output_basslines/Giorgia/Marzo.json,train
output_basslines/Giorgia/Tra_dire_e_fare.json,train
output_basslines/Giorgia/Vivi_davvero.json,train
output_basslines/Giorgio_Moroder/Chase.json,train
output_basslines/Gipsy_Kings/Baila_Me.json,train
output_basslines/Gipsy_Kings/Bamboleo.json,train
output_basslines/Gipsy_Kings/Hits_Medley.json,train
output_basslines/Glen_Campbell/By_The_Time_I_Get_To_Phoenix.json,train
output_basslines/Glen_Campbell/Dream_Baby_How_long_Must_I_Dream_.json,train
output_basslines/Glen_Campbell/Gentle_On_My_Mind.json,train
output_basslines/Glen_Campbell/Rhinestone_Cowboy.json,train
output_basslines/Glen_Campbell/Try_A_Little_Kindness.json,train
output_basslines/Glenn_Frey/The_Heat_Is_On.json,train
output_basslines/Glenn_Frey/This_Way_to_Happiness.json,train
output_basslines/Glenn_Frey/You_Belong_To_The_City.json,train
output_basslines/Glenn_Medeiros/Long_and_Lasting_Love_Once_in_a_Lifetime_.json,train
output_basslines/Gloria_Gaynor/Cant_Take_My_Eyes_Off_You.json,train
output_basslines/Gloria_Gaynor/How_High_the_Moon.json,train
output_basslines/Gloria_Gaynor/I_Am_What_I_Am.json,train
output_basslines/Gloria_Gaynor/I_Will_Survive.json,train
output_basslines/Gloria_Gaynor/Medley_I_Will_Survive_Never_Can_Say_Goodbye_Reach_Out_I_Am_What_I_Am.json,train
output_basslines/Gloria_Gaynor/Never_Can_Say_Goodbye.json,train
output_basslines/Go_West/The_King_Of_Wishful_Thinking.json,train
output_basslines/Go_West/We_Close_Our_Eyes.json,train
output_basslines/Godspell/Day_By_Day.json,train
output_basslines/Golden_Earring/Radar_Love.json,train
output_basslines/Goo_Goo_Dolls/Black_Balloon.json,train
output_basslines/Goo_Goo_Dolls/Broadway.json,train
output_basslines/Goo_Goo_Dolls/Hate_This_Place.json,train
output_basslines/Goo_Goo_Dolls/Slide.json,train
output_basslines/Gordon/Ik_bel_je_zomaar_even_op.json,train
output_basslines/Gordon/Jong_voor_altijd.json,train
output_basslines/Gordon/Sprakeloos.json,train
output_basslines/Gordon/Weve_Got_the_Power_Now_Is_the_Time_.json,train
output_basslines/Gordon/t_Is_zo_weer_voorbij.json,train
output_basslines/Gordon_Lightfoot/Beautiful.json,train
output_basslines/Gordon_Lightfoot/If_You_Could_Read_My_Mind.json,train
output_basslines/Gordon_Lightfoot/Rainy_Day_People.json,train
output_basslines/Gordon_Lightfoot/Sundown.json,train
output_basslines/Granados_Enrique/El_Pelele.json,train
output_basslines/Grand_Funk_Railroad/Bad_Time.json,train
output_basslines/Grand_Funk_Railroad/Closer_to_Home.json,train
output_basslines/Grand_Funk_Railroad/Footstompin_Music.json,train
output_basslines/Grand_Funk_Railroad/Heartbreaker.json,train
output_basslines/Grand_Funk_Railroad/Im_Your_Captain_Closer_to_Home_.json,train
output_basslines/Grand_Funk_Railroad/Some_Kind_of_Wonderful.json,train
output_basslines/Grand_Funk_Railroad/Were_An_American_Band.json,train
"output_basslines/Grant_and_Forsyth/Its_Gonna_Be_a_Cold,_Cold_Christmas_Without_You_.json",train
output_basslines/Grease/Summer_Saturdays.json,train
output_basslines/Great_White/Once_Bitten_Twice_Shy.json,train
"output_basslines/Green_Day/2,000_Light_Years_Away.json",train
output_basslines/Green_Day/86.json,train
output_basslines/Green_Day/All_the_Time.json,train
output_basslines/Green_Day/Basket_Case.json,train
output_basslines/Green_Day/Brat.json,train
output_basslines/Green_Day/Burn_Out.json,train
output_basslines/Green_Day/Christie_Road.json,train
output_basslines/Green_Day/Chump.json,train
output_basslines/Green_Day/Desensitized.json,train
output_basslines/Green_Day/Do_Da_Da.json,train
output_basslines/Green_Day/Dominated_Love_Slave.json,train
output_basslines/Green_Day/Emenius_Sleepus.json,train
output_basslines/Green_Day/Espionage.json,train
output_basslines/Green_Day/Geek_Stink_Breath.json,train
output_basslines/Green_Day/Good_Riddance_Time_of_Your_Life_.json,train
output_basslines/Green_Day/Having_a_Blast.json,train
output_basslines/Green_Day/Hitchin_a_Ride.json,train
output_basslines/Green_Day/I_Want_to_Be_Alone.json,train
output_basslines/Green_Day/In_the_End.json,train
output_basslines/Green_Day/Jaded.json,train
output_basslines/Green_Day/Knowledge.json,train
output_basslines/Green_Day/Long_View.json,train
output_basslines/Green_Day/Longview.json,train
output_basslines/Green_Day/Minority.json,train
output_basslines/Green_Day/My_Generation.json,train
output_basslines/Green_Day/No_One_Knows.json,train
output_basslines/Green_Day/One_for_the_Razorbacks.json,train
output_basslines/Green_Day/One_of_My_Lies.json,train
output_basslines/Green_Day/Only_of_You.json,train
output_basslines/Green_Day/Paper_Lanterns.json,train
output_basslines/Green_Day/Platypus_I_Hate_You_.json,train
output_basslines/Green_Day/Prosthetic_Head.json,train
output_basslines/Green_Day/Pulling_Teeth.json,train
output_basslines/Green_Day/Redundant.json,train
output_basslines/Green_Day/Reject.json,train
output_basslines/Green_Day/Rest.json,train
output_basslines/Green_Day/Sassafras_Roots.json,train
output_basslines/Green_Day/Stuck_With_Me.json,train
output_basslines/Green_Day/Suffocate.json,train
output_basslines/Green_Day/Take_Back.json,train
output_basslines/Green_Day/The_Grouch.json,train
output_basslines/Green_Day/Tight_Wad_Hill.json,train
output_basslines/Green_Day/Walking_Contradiction.json,train
output_basslines/Green_Day/Welcome_to_Paradise.json,train
output_basslines/Green_Day/When_I_Come_Around.json,train
output_basslines/Green_Day/Worry_Rock.json,train
output_basslines/Greger/Cha-Cha_Medley.json,train
output_basslines/Groove_Theory/Tell_Me.json,train
output_basslines/Gruppo_Sportivo/Rock_n_Roll.json,train
output_basslines/Guesch_Patti/Let_Be_Must_the_Queen.json,train
output_basslines/Guns_N_Roses/Back_Off_Bitch.json,train
output_basslines/Guns_N_Roses/Coma.json,train
output_basslines/Guns_N_Roses/Dust_N_Bones.json,train
output_basslines/Guns_N_Roses/Get_in_the_Ring.json,train
output_basslines/Guns_N_Roses/Knockin_on_Heaven_Door.json,train
output_basslines/Guns_N_Roses/Locomotive.json,train
output_basslines/Guns_N_Roses/Mr._Brownstone.json,train
output_basslines/Guns_N_Roses/Nightrain.json,train
output_basslines/Guns_N_Roses/Paradise_City.json,train
output_basslines/Guns_N_Roses/Patience.json,train
output_basslines/Guns_N_Roses/Rocket_Queen.json,train
output_basslines/Guns_N_Roses/Sweet_Child_O_Mine.json,train
output_basslines/Guns_N_Roses/Welcome_to_the_Jungle.json,train
output_basslines/Guns_N_Roses/Yesterday_s.json,train
output_basslines/Guns_N_Roses/You_Could_Be_Mine.json,train
output_basslines/Gwen_McCrae/Rockin_Chair.json,train
output_basslines/HORNER_JAMES/Apollo_13.json,train
output_basslines/Haddaway/Catch_A_Fire.json,train
output_basslines/Haddaway/Fly_Away.json,train
output_basslines/Haddaway/Rock_My_Heart.json,train
output_basslines/Haddaway/What_Is_Love.json,train
output_basslines/Haggard._Merle/Rudolph_the_Red-Nosed_Reindeer.json,train
output_basslines/Haley/See_You_Later_Alligator.json,train
"output_basslines/Haley/Shake,_Rattle_And_Roll.json",train
output_basslines/Haley/Skinnie_Minnie.json,train
output_basslines/Haley/Were_Gonna_Rock_Around_The_Clock.json,train
output_basslines/Hall_and_Oates/Did_It_In_A_Minute.json,train
output_basslines/Hall_and_Oates/Family_Man.json,train
output_basslines/Hall_and_Oates/I_Cant_Go_For_That_No_Can_Do_.json,train
output_basslines/Hall_and_Oates/Kiss_On_My_List.json,train
output_basslines/Hall_and_Oates/Man_Eater.json,train
output_basslines/Hall_and_Oates/Maneater.json,train
output_basslines/Hall_and_Oates/One_On_One.json,train
output_basslines/Hall_and_Oates/Out_of_Touch.json,train
output_basslines/Hall_and_Oates/Private_Eyes.json,train
output_basslines/Hank_Jones/Bluesette.json,train
output_basslines/Hank_Jones/Oh_Look_at_Me_Now.json,train
output_basslines/Hank_Jones/They_Cant_Take_That_Away_From_Me.json,train
output_basslines/Hank_Jones/You_Took_Advantage_of_Me.json,train
output_basslines/Hank_Williams/A_Little_Less_Talk_and_a_Lot_More_Action.json,train
output_basslines/Hans_Albers/Auf_der_Reeperbahn_nachts_um_halb_eins.json,train
output_basslines/Hans_Dulfer/Streetbeats.json,train
output_basslines/Harpo/Movie_Star.json,train
output_basslines/Harpo/Moviestar.json,train
output_basslines/Harry_Nilsson/Everybodys_Talkin.json,train
output_basslines/Hasselhoff_David/Amore_Amore_Elisabeth_.json,train
output_basslines/Hasselhoff_David/Crazy_for_You.json,train
output_basslines/Hasselhoff_David/Do_the_Limbo_Dance.json,train
output_basslines/Hasselhoff_David/Everybody_Sunshine.json,train
output_basslines/Hasselhoff_David/Flying_on_the_Wings_of_Tenderness.json,train
output_basslines/Hasselhoff_David/Song_of_the_Night.json,train
output_basslines/Hawkins_Erskine/Tuxedo_Junction.json,train
output_basslines/Heart/All_Eyes.json,train
output_basslines/Heart/All_I_Wanna_Do_Is_Make_Love_to_You.json,train
output_basslines/Heart/Barracuda.json,train
output_basslines/Heart/Crazy_On_You.json,train
output_basslines/Heart/Dog_Butterfly.json,train
output_basslines/Heart/If_Looks_Could_Kill.json,train
output_basslines/Heart/Magic_Man.json,train
output_basslines/Heart/Straight_On.json,train
output_basslines/Heart/These_Dreams.json,train
output_basslines/Heidi_Bruhl/Wir_wollen_niemals_auseinandergehn.json,train
output_basslines/Helen_Reddy/I_Am_Woman.json,train
output_basslines/Henry_Arland/Echo_der_Berge.json,train
output_basslines/Henry_Butler/Basin_Street_Blues.json,train
output_basslines/Henry_Butler/Butlers_Boogie.json,train
output_basslines/Henry_Butler/Down_by_the_Riverside.json,train
output_basslines/Henry_Butler/Dr._Diddley.json,train
output_basslines/Henry_Butler/Dr._James.json,train
output_basslines/Henry_Butler/Orleans_Inspiration.json,train
output_basslines/Henry_Butler/San_Francisco_Blues.json,train
output_basslines/Henry_Mancini/Baby_Elephant_Walk.json,train
output_basslines/Henry_Mancini/Natashas_Theme.json,train
output_basslines/Henry_Mancini/The_Days_of_Wine_and_Roses.json,train
output_basslines/Herbie_Hancock/Chameleon.json,train
output_basslines/Herbie_Hancock/Rock_It.json,train
output_basslines/Herbie_Mann/Comin_Home_Baby.json,train
output_basslines/Herman/Brotherhood_of_Man.json,train
output_basslines/Herman/Four_Brothers.json,train
output_basslines/Herman/Pavane.json,train
output_basslines/Herman/Woodchoppers_Ball.json,train
output_basslines/Herman_s_Hermits/A_Kind_of_Hush.json,train
output_basslines/Herman_s_Hermits/Can_t_You_Hear_My_Hearbeat.json,train
output_basslines/Herman_s_Hermits/Henry_the_VIII.json,train
output_basslines/Herman_s_Hermits/I_m_Into_Something_Good.json,train
output_basslines/Herman_s_Hermits/Listen_People.json,train
output_basslines/Herman_s_Hermits/Mrs_Brown_You_ve_Got_a_Lovely_Daughter.json,train
output_basslines/Herman_s_Hermits/No_Milk_Today.json,train
output_basslines/Herman_s_Hermits/Silhouettes.json,train
output_basslines/Het_Goede_Doel/Speciale_aanbieding.json,train
output_basslines/Holiday_Billie/I_Only_Have_Eyes_For_You.json,train
output_basslines/Hollenboer/Het_busje_komt_zo.json,train
output_basslines/Holly_Buddy/Fools_Paradise.json,train
output_basslines/Holly_Buddy/Im_Gonna_Love_You_Too.json,train
output_basslines/Holly_Buddy/Listen_to_Me.json,train
output_basslines/Holly_Buddy/Lonesome_Tears.json,train
output_basslines/Holly_Buddy/Loves_Made_A_Fool_Of_You.json,train
output_basslines/Holly_Buddy/Moondreams.json,train
output_basslines/Holly_Buddy/Raining_in_My_Heart.json,train
output_basslines/Holly_Buddy/Rock_Me_My_Baby.json,train
output_basslines/Holly_Buddy/Shake_Rattle_Roll.json,train
output_basslines/Home_Grown/Surfer_Girl.json,train
output_basslines/Hooker_John_Lee/Blues_Is_The_Healer.json,train
output_basslines/Hootie_and_the_Blowfish/Drowning.json,train
output_basslines/Hootie_and_the_Blowfish/Let_Her_Cry.json,train
output_basslines/Hootie_and_the_Blowfish/Only_Wanna_Be_With_You.json,train
output_basslines/Hootie_and_the_Blowfish/Time.json,train
output_basslines/Hot_Butter/Popcorn.json,train
output_basslines/Hot_Chocolate/Every_1s_a_Winner.json,train
output_basslines/Hot_Chocolate/Everyones_a_Winner.json,train
output_basslines/Hot_Chocolate/Ill_Put_You_Together_Again.json,train
output_basslines/Hot_Chocolate/It_Started_With_a_Kiss.json,train
output_basslines/Hot_Chocolate/No_Doubt_About_It.json,train
output_basslines/Hot_Chocolate/You_Sexy_Thing.json,train
output_basslines/Howard_Carpendale/Deine_Spuren_im_Sand.json,train
output_basslines/Howard_Carpendale/Hello_Again.json,train
output_basslines/Howard_Carpendale/Kein_Typ_fur_eine_Nacht.json,train
output_basslines/Howard_Carpendale/Mit_viel_viel_Herz.json,train
output_basslines/Howard_Carpendale/Nachts_wenn_alles_schlaft.json,train
output_basslines/Howard_Carpendale/One_More_Dance_in_Blue.json,train
output_basslines/Howard_Carpendale/Ti_Amo.json,train
output_basslines/Hue_and_Cry/Looking_for_Linda.json,train
output_basslines/Huey_Lewis_and_The_News/Couple_Days_Off.json,train
output_basslines/Huey_Lewis_and_The_News/Doin_It_All_for_My_Baby_.json,train
output_basslines/Huey_Lewis_and_The_News/If_This_Is_It.json,train
output_basslines/Humperdinck_Engelbert/Aba_Heidschi_Bumbeidschi.json,train
output_basslines/Humperdinck_Engelbert/Alone_In_The_Night.json,train
output_basslines/Humperdinck_Engelbert/I_Wanna_Rock_You.json,train
output_basslines/Humperdinck_Engelbert/On_the_Wings_of_a_Silverbird.json,train
output_basslines/Humperdinck_Engelbert/Please_Release_Me_Let_Me_Go_.json,train
output_basslines/Humperdinck_Engelbert/Portofino.json,train
output_basslines/Humperdinck_Engelbert/Radio_Dancing.json,train
output_basslines/Humperdinck_Engelbert/Red_Roses_for_My_Lady.json,train
output_basslines/Humperdinck_Engelbert/The_Last_Waltz.json,train
output_basslines/Humperdinck_Engelbert/The_Spanish_Night_Is_Over.json,train
output_basslines/IDOL_BILLY/To_Be_a_Lover.json,train
output_basslines/Ice_MC/Think_About_the_Way_2K9.json,train
output_basslines/Ike_and_Tina_Turner/Knock_on_Wood.json,train
output_basslines/Ike_and_Tina_Turner/Proud_Mary.json,train
output_basslines/Ike_and_Tina_Turner/River_Deep-Mountain_High.json,train
output_basslines/Images/Maitresse.json,train
output_basslines/Imagination/Just_An_Illusion.json,train
output_basslines/Imperial_Teen/Yoo_Hoo.json,train
output_basslines/Information_Society/Whats_On_Your_Mind_Pure_Energy_.json,train
output_basslines/Inner_Circle/Bad_to_the_Bone.json,train
output_basslines/Intermission/Six_Days.json,train
output_basslines/Irene_Cara/Fame.json,train
output_basslines/Irene_Cara/Flashdance.json,train
output_basslines/Isaac_Hayes/Shaft.json,train
output_basslines/Isabelle_Adjani/Pull_marine.json,train
output_basslines/It_s_a_Beautiful_Day/White_Bird.json,train
output_basslines/Izabella/Shame_Shame_Shame.json,train
output_basslines/J.J._Jackson/But_Its_Alright.json,train
output_basslines/Jack_Jones/Wives_and_Lovers.json,train
output_basslines/Jackson_5/Dancing_Machine.json,train
output_basslines/Jackson_5/I_Want_You_Back.json,train
output_basslines/Jackson_Browne/Doctor_My_Eyes.json,train
output_basslines/Jackson_Browne/Here_Come_Those_Tears_Again.json,train
output_basslines/Jackson_Browne/In_the_Shape_of_a_Heart.json,train
output_basslines/Jackson_Browne/Lawyers_In_Love.json,train
output_basslines/Jackson_Browne/On_the_Day.json,train
output_basslines/Jackson_Browne/Running_On_Empty.json,train
output_basslines/Jackson_Browne/Somebodys_Baby.json,train
output_basslines/Jackson_Browne/Stay.json,train
output_basslines/Jackson_Browne/The_Pretender.json,train
output_basslines/Jackson_Michael/Billie_Jean.json,train
output_basslines/Jackson_Michael/Billy_Jean.json,train
output_basslines/Jackson_Michael/Blame_It_on_the_Boogie.json,train
output_basslines/Jackson_Michael/Blood_on_the_Dance_Floor.json,train
output_basslines/Jackson_Michael/Dance_Mix_1.json,train
output_basslines/Jackson_Michael/Ghosts.json,train
output_basslines/Jackson_Michael/Gone_Too_Soon.json,train
output_basslines/Jackson_Michael/HIStory.json,train
output_basslines/Jackson_Michael/In_the_Closet.json,train
output_basslines/Jackson_Michael/Intro_You_Rock_My_World.json,train
output_basslines/Jackson_Michael/Rockin_Robin.json,train
output_basslines/Jackson_Michael/Scream.json,train
output_basslines/Jackson_Michael/Stranger_in_Moscow.json,train
output_basslines/Jackson_Michael/Wanna_Be_Starting_Something.json,train
output_basslines/Jackson_Michael/Who_Is_It.json,train
output_basslines/Jackson_Michael/Will_You_Be_There.json,train
output_basslines/Jackson_Michael/You_Are_Not_Alone.json,train
output_basslines/Jaco_Pastorius/The_Chicken.json,train
output_basslines/Jam_and_Spoon/Right_In_The_Night.json,train
output_basslines/Jamaaladeen_Tacuma/Jukebox.json,train
output_basslines/James/Call_Me_Irresponsible.json,train
output_basslines/James/Exactly_Like_You.json,train
output_basslines/James/Hanky_Panky.json,train
output_basslines/James/Mony_Mony.json,train
output_basslines/James/Red_Roses_for_a_Blue_Lady.json,train
output_basslines/James_Taylor/How_Sweet_It_Is_To_Be_Loved_By_You_.json,train
output_basslines/Jamiroquai/Alright.json,train
output_basslines/Jamiroquai/Blow_Your_Mind.json,train
output_basslines/Jamiroquai/Cosmic_Girl.json,train
output_basslines/Jamiroquai/Deeper_Underground.json,train
output_basslines/Jamiroquai/Love_Foolosophy.json,train
output_basslines/Jamiroquai/Mr_Moon.json,train
output_basslines/Jamiroquai/Music_of_the_Mind.json,train
output_basslines/Jamiroquai/Too_Young_to_Die.json,train
output_basslines/Jamiroquai/When_You_Gonna_Learn_Digeridoo_.json,train
output_basslines/Jan_and_Dean/Surf_City.json,train
output_basslines/Jan_and_Dean/The_Little_Old_Lady_From_Pasadena_.json,train
output_basslines/Jane_Child/Dont_Wanna_Fall_in_Love.json,train
output_basslines/Janet_Jackson/Black_Cat.json,train
output_basslines/Janet_Jackson/Come_Back_to_Me.json,train
output_basslines/Janet_Jackson/Doesnt_Really_Matter.json,train
output_basslines/Janet_Jackson/Escapade.json,train
output_basslines/Janet_Jackson/Feels_So_Right.json,train
output_basslines/Janet_Jackson/Thats_the_Way_Love_Goes.json,train
output_basslines/Janet_Jackson/Together_Again.json,train
output_basslines/Janet_Jackson/When_I_Think_Of_You.json,train
output_basslines/Janet_Jackson/Whoops_Now.json,train
output_basslines/Janis_Ian/At_Seventeen.json,train
output_basslines/Janis_Ian/Fly_Too_High.json,train
output_basslines/Janis_Joplin/A_Woman_Left_Lonely.json,train
output_basslines/Janis_Joplin/Move_Over.json,train
output_basslines/Janis_Joplin/Piece_of_My_Heart.json,train
output_basslines/Jann_Arden/Insensitive.json,train
output_basslines/Jean_Knight/Mr_Big_Stuff.json,train
output_basslines/Jeannie_C._Riley/Harper_Valley_PTA.json,train
output_basslines/Jefferson_Starship/With_Your_Love.json,train
output_basslines/Jeffrey_Osborne/Shes_on_the_Left.json,train
output_basslines/Jeffrey_Reid_Baker/Carmina_Burana_Fortuna_Imperatrix_mundi_I._O_Fortuna.json,train
output_basslines/Jennifer_Lopez/Jenny_From_the_Block.json,train
output_basslines/Jennifer_Lopez/Lets_Get_Loud.json,train
output_basslines/Jennifer_Lopez/My_Love_Dont_Cost_a_Thing.json,train
output_basslines/Jennifer_Lopez/No_Me_Ames_feat._Marc_Anthony_Tropical_remix_.json,train
output_basslines/Jennifer_Lopez/Una_noche_mas.json,train
output_basslines/Jennifer_Lopez/Waiting_for_Tonight.json,train
output_basslines/Jeremy_Jackson/You_Can_Run.json,train
output_basslines/Jerry_Lee_Lewis/Chantilly_Lace.json,train
output_basslines/Jerry_Lee_Lewis/Great_Balls_of_Fire.json,train
output_basslines/Jerry_Lee_Lewis/High_Blood_Pressure.json,train
output_basslines/Jerry_Lee_Lewis/Rockin_My_Life_Away.json,train
output_basslines/Jessica_Simpson/I_Think_Im_in_Love_With_You.json,train
output_basslines/Jets/Rocket_2_You.json,train
output_basslines/Jigsaw/Sky_High.json,train
output_basslines/Jimmy_Barnes/Working_Class_Man.json,train
output_basslines/Jimmy_Cliff/Reggae_Night.json,train
output_basslines/Jimmy_James/Ill_Go_Where_Your_Music_Takes_Me.json,train
output_basslines/Jimmy_Reed/Im_Gonna_Get_My_Baby.json,train
output_basslines/Jimmy_Ruffin/What_Becomes_of_the_Broken_Hearted.json,train
output_basslines/Jimmy_Somerville/Read_My_Lips.json,train
output_basslines/Jive_Bunny/Thats_What_I_Like_Medley_.json,train
output_basslines/Joan_Jett/Do_You_Wanna_Touch_Me_Oh_Yeah_.json,train
output_basslines/Joan_Jett/I_Hate_Myself_for_Loving_You.json,train
output_basslines/Joan_Jett/I_Love_Rock_n_Roll.json,train
output_basslines/Jobim_Antonio_Carlos/Corcovado.json,train
output_basslines/Jobim_Antonio_Carlos/Desafinado.json,train
output_basslines/Jodeci/Come_Talk_to_Me.json,train
output_basslines/Jody_Watley/Some_Kind_Of_Lover.json,train
output_basslines/Joe_Cocker/Cry_Me_a_River_live_.json,train
output_basslines/Joe_Cocker/Let_the_Healing_Begin.json,train
output_basslines/Joe_Cocker/Unchain_My_Heart.json,train
output_basslines/Joe_Dassin/Aux_Champs-Elysees.json,train
output_basslines/Joe_Dassin/Ca_va_pas_changer_le_monde.json,train
output_basslines/Joe_Dassin/Dieser_Sanger_braucht_nur_ein_Chanson.json,train
output_basslines/Joe_Diffie/Honky_Tonk_Attitude.json,train
output_basslines/Joe_Jackson/Breaking_Us_In_Two.json,train
output_basslines/Joe_Jackson/Cancer.json,train
output_basslines/Joe_Jackson/Im_The_Man.json,train
output_basslines/Joe_Jackson/Is_She_Really_Going_Out_With_Him.json,train
output_basslines/Joe_Jackson/Steppin_Out.json,train
output_basslines/Joe_Jackson/Stepping_Out.json,train
output_basslines/Joey_Dee/Peppermint_Twist.json,train
output_basslines/Joey_Ramone/I_Wanna_Be_Sedated.json,train
output_basslines/Johann_Nepomuk_Hummel/Trumpet_Concerto.json,train
output_basslines/Johannes_Brahms/Danza_Ungherese_n._8_in_la_minore-Presto.json,train
output_basslines/Johannes_Brahms/Hungarian_Dance_Nr_1_In_G_Minor.json,train
"output_basslines/Johannes_Brahms/Liebeslieder_Waltz,_Op._52,_No._6.json",train
output_basslines/John_Elton/Blessed.json,train
output_basslines/John_Elton/Blue_Eyes.json,train
output_basslines/John_Elton/Burn_Down_the_Mission.json,train
output_basslines/John_Elton/Can_You_Feel_the_Love_Tonight.json,train
output_basslines/John_Elton/Candle_in_the_Wind.json,train
output_basslines/John_Elton/Club_at_the_End_of_the_Street.json,train
output_basslines/John_Elton/Crocodile_Rock.json,train
output_basslines/John_Elton/Dont_Go_Breaking_My_Heart.json,train
output_basslines/John_Elton/Empty_Garden.json,train
output_basslines/John_Elton/Empty_Garden_Hey_Hey_Johnny_.json,train
output_basslines/John_Elton/Funeral_for_a_Friend.json,train
output_basslines/John_Elton/I_Dont_Wanna_Go_On_With_You_Like_That.json,train
output_basslines/John_Elton/I_Guess_Thats_Why_They_Call_It_the_Blues.json,train
output_basslines/John_Elton/Im_Still_Standing.json,train
output_basslines/John_Elton/Island_Girl.json,train
output_basslines/John_Elton/Little_Jeanie.json,train
output_basslines/John_Elton/Made_in_England.json,train
output_basslines/John_Elton/Madman_Across_the_Water.json,train
output_basslines/John_Elton/Philadelphia_Freedom.json,train
output_basslines/John_Elton/Pinball_Wizard.json,train
output_basslines/John_Elton/Sacrifice.json,train
output_basslines/John_Elton/Sad_Songs_Say_So_Much_.json,train
output_basslines/John_Elton/Saturday_Nights_Allright.json,train
output_basslines/John_Elton/Sixty_Years_On.json,train
output_basslines/John_Elton/Son_of_Your_Father.json,train
output_basslines/John_Elton/The_One.json,train
output_basslines/John_Elton/You_Gotta_Love_Someone.json,train
output_basslines/John_Farnham/Playing_to_Win.json,train
output_basslines/John_Farnham/Pressure_Down.json,train
"output_basslines/John_Field/Nocturne_for_piano_No._8_9_in_E_minor,_H46b.json",train
output_basslines/John_Field/Nocturne_in_F_No.6_H40.json,train
output_basslines/John_Fogerty/Centerfield.json,train
output_basslines/John_Fogerty/Rock_and_Roll_Girls.json,train
